Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Malta,MLT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,105.9151077,121.2146835,117.1217575,130.3347321,113.0056076,91.17584229,110.844162,98.01596069,104.2042694,104.9116821,116.5404282,100.2128067,99.84564972,95.19851685,101.8018036,100.5197525,107.6305237,99.61943817,103.7976913,101.4086914,102.0674973,106.4058914,102.4377899,105.2787476,102.9568863,104.2728882,102.2963791,100.5055771,99.00370789,104.9649124,102.5180511,102.375473,101.4705887,101.7663803,102.7294769,102.0327606,99.3296814,101.7734222,95.60034943,102.0431595,99.40229797,99.13967896,100.4340134,99.13751221,98.23544312,98.25766754,99.48516846,100.4094391,98.28354645,97.79667664,98.47328186,
Myanmar,MMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,36.2088089,34.29552078,42.25347137,39.92316055,,,,,,,,,,,,,,,,,,,,,,,,,74.07821655,79.36675262,77.68235016,78.01841736,79.86675262,82.39897919,,88.92349243,90.2322464,92.40235901,92.84844971,94.06398773,,,,,,,,103.5884323,,,,
Middle East & North Africa (excluding high income),MNA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,48.76250839,48.70333862,48.83929825,50.56586838,51.92995834,55.54141998,57.69860077,60.44023895,60.13697052,56.35757065,60.07727814,63.74499893,64.54541779,65.87226105,68.36528778,73.04161835,72.24160767,71.82089996,72.84152222,73.37722015,75.22382355,76.19077301,77.784729,78.54905701,78.63894653,80.3458786,80.81192017,81.04492188,81.47952271,81.96324921,81.42693329,82.80657196,82.42511749,82.82541656,86.47776794,88.8130188,85.49417114,86.7157135,88.92858124,87.14746094,87.94148254,88.11630249,88.86225891,85.64871216,85.1832428,84.48602295,83.84031677,83.31461334,84.26750946,84.8498764,86.49375153,86.82878876,86.68196869
Montenegro,MNE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18395233,95.33316803,,,97.74595642,96.70478821,96.84739685,96.08924103,96.34010315,100.5412064,97.29493713,104.169487
Mongolia,MNG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,95.35903168,99.50531769,98.17735291,,,97.61029816,,,,,,,,,,,,72.25404358,77.30345917,74.75866699,86.70995331,86.19172668,86.78942871,91.11556244,96.31957245,99.64266205,99.57695007,98.78089905,,,,,,,,,,99.2064743,96.74391937,93.27452087,97.20264435,96.70225525,97.03199005,90.74403381,95.78755951
Northern Mariana Islands,MNP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,8.742239952,,,,,,,,,35.68421936,27.95219994,33.045681,33.10197067,44.41048813,33.27809143,27.23924065,28.00061035,30.28264999,30.30447006,27.88788033,28.12166977,28.1953392,27.42182922,,,,14.41125011,16.56425095,19.34411049,22.73110008,,30.15921974,42.51657104,42.0033493,46.46923065,59.7992897,56.92322159,60.31753922,56.42919922,53.82984924,51.59526062,51.29743958,51.83055115,,49.80384064,55.00016022,58.01353073,61.54114914,,73.41551208
Mauritania,MRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,10.40888977,10.46891975,11.92844009,15.69906044,18.78043938,25.07395935,,28.84345055,,29.82696915,32.03157043,32.64300919,37.89611816,33.62564087,28.2935791,31.91093063,30.51375961,31.58946037,31.19035912,32.09703827,32.96770096,37.24382019,42.73863983,44.09231949,,43.96380997,41.64287949,,,39.59867859,40.75188065,51.22100067,,66.41410065,,,68.93717957,70.49549103,66.88598633,66.717659,,64.44998169,69.65589142,66.28121948,,,
Mauritius,MUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,101.4743729,91.95635223,101.4734726,129.0159607,97.77474213,95.49938202,60.90422058,100.1143112,100.6996002,99.25714111,95.9852829,94.66654205,94.12026978,92.64907074,91.99938965,94.80828857,99.23085022,98.63136292,98.34079742,95.4500885,99.34227753,99.98587036,98.46627045,97.99678802,98.15357208,96.82392883,94.74011993,97.91201019,95.19999695,95.5236969,95.58950806,96.40292358,97.83262634,98.29022217,97.17160034,98.3227005,97.63047791,95.86038208,98.81820679,
Malawi,MWI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,21.29010963,22.55297089,24.93494034,29.67884064,30.9124794,32.99765015,33.33332825,35.61959076,34.89028931,34.43051147,32.69889069,33.90705872,33.36117172,33.72803879,27.50606918,28.13307953,29.78005028,31.7140007,33.65058136,34.30342102,36.47737122,49.64075089,59.83750916,,,69.00401306,67.02609253,68.86363983,72.62185669,,63.65113831,63.66653061,63.4621315,63.87464142,68.82717896,69.608078,69.34535217,71.0738678,73.93344879,78.06613159,76.83934784,,,,,76.29367065,,86.57434845,
Malaysia,MYS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,87.95321655,,,,,,101.3200836,98.40293121,98.13490295,101.8356705,100.7184296,97.55436707,,98.39476013,99.41342163,97.26766205,95.75045013,97.74846649,,100.0050812,,,,,101.9077072,100.2043228,106.0910034,,93.67720795,91.31749725,93.40254211,97.33573914,95.34941101,95.90628052,99.6055069,101.7614517,98.58724213,99.68300629,105.4987183,100.878067,100.0084686,99.48930359,96.04283142,93.76273346,92.40920258,93.65409088,100.2552109,101.0763626,95.1098938
North America,NAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78486633,98.78457642,99.93427277,100.2917023,100.6807327,100.8257675,100.8343124
Namibia,NAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.03166199,,77.65731049,74.93988037,85.13584137,,103.3485336,100.7992401,95.34388733,96.53151703,93.87539673,92.71472931,80.31066132,81.48599243,80.30171967,,80.08434296,88.79575348,88.72676849,,92.30071259,92.92321014,,,,,100.3201675,,,,112.5220337
New Caledonia,NCL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,97.64163208,96.17624664,94.93380737,86.48925018,88.71424866,83.21244049,87.32984161,85.73722076,97.35974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,4.990089893,6.013969898,6.077660084,6.058350086,6.520740032,7.231510162,7.929140091,9.598290443,10.08635044,13.33545971,14.60546017,16.80328941,17.98624039,19.55759048,19.29940987,21.34197998,21.82010078,,14.15462971,15.82166958,17.00786018,17.54977989,15.34535027,,13.10991955,13.70944977,17.28821945,18.06388092,18.76182938,17.90843964,19.1660099,20.7175808,19.8793602,25.88895035,28.74171066,31.58444977,38.07704926,36.33551025,38.49256897,38.69800186,43.41769028,46.86135101,46.74589157,56.62184143,107.584404,70.72927856,103.5912323,,61.73067856,,57.55688095,
Nigeria,NGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.90676117,,,,79.44374847,81.8972702,89.18740082,79.02440643,68.28411102,72.63529968,72.99082947,,,,,,,,,,,,
Nicaragua,NIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,26.8566494,30.14785957,30.03809929,32.27762985,29.9892807,,,34.09595108,33.64112091,29.69994926,33.16744995,,30.05763054,29.60218048,28.10590935,30.23377037,36.73823166,45.32239151,45.91539001,40.00740814,37.83312988,41.05646896,43.50038147,48.04005814,53.58948898,49.27859116,,,,65.88861847,64.53529358,65.1519165,72.64099884,72.19654846,72.98065186,76.51209259,75.52039337,75.48786163,74.52561188,,79.32375336,,,,,,,,,,,,80.68003082
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,95.85643768,96.3212738,94.59262085,95.01934052,94.56577301,94.14910126,95.50665283,95.82745361,95.01303864,94.81178284,93.55130005,95.42993927,96.47663879,97.20130157,97.9226532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,99.69593048,99.93991089,99.62194061,98.95317841,100.5564117,99.05735779,98.74092102,100.0885696,99.69555664,99.55114746,99.65399933,99.58734894,,99.73407745,99.69837189,99.72978973,99.62541962,99.54676056,99.24286652,99.6618576,99.28022003,99.2787323,98.38453674,,,,,99.86724854,99.36367035,99.09400177,99.22618866,99.37261963,98.69818878,99.32450867,99.48605347,99.48831177,99.47370148,99.79727936,100.2744598,99.73426819,99.83846283,99.65788269,99.80310822,99.7250824,99.55300903,99.20728302,99.49916077,99.47567749,99.33802795,99.18359375,99.20449829,
Nepal,NPL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1374588,,,50.98003006,55.85211182,,,,,,,61.40962982,64.09516144,63.61326981,68.31993866,68.7545929,69.70894623,73.8568573,76.52657318,,80.51892853,,,,106.073082,105.1821136,107.6878128,110.8179932,117.1851578,114.8719025,,118.2105103,,100.7573242,100.8192291
Nauru,NRU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.01960754,,,,,,89.91596985,,,,,95.32710266,,112.9629593,,120.4255295,,,102.2140198,92.95774841,,
New Zealand,NZL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,101.0950394,101.5648499,102.6579514,102.5446167,101.7251205,101.1292419,100.5002899,100.8222733,100.2692566,100.942421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,92.30886841,92.42433167,92.41989136,92.93170166,92.78632355,92.86476898,93.06748962,93.39742279,95.39003754,92.5459671,94.61801147,94.97260284,94.94532013,95.15332794,96.36708069,96.25113678,97.32505798,97.15055084,97.74963379,96.11435699,96.47064209,96.05422211,97.55906677,97.35151672,97.8348999,98.30964661,98.47424316,98.5213623,98.57176971,98.66771698,98.47509766,98.89437866,98.67726135,98.91307831,99.50234985,99.90129852,99.91973114,100.1988983,100.0901031,100.1634827,100.0550079,100.0617981,100.6646118,100.9411774,100.5194778,99.94560242,102.3999176,99.17295837,98.68647003,99.36077881,99.56427765,100.0391235,100.0521164
Oman,OMN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,1.640290022,4.560379982,8.203009605,18.02535057,19.56217957,25.55960083,,,,38.71051025,45.02973175,43.91294098,46.82624054,48.59284973,55.266819,62.92034912,66.63168335,,72.68119049,,72.1608963,75.17980957,77.1828537,78.48532867,79.39781952,80.69001007,83.38310242,83.41029358,85.90995026,87.93975067,,,,,,95.5178833,,116.5110779,107.9131393,100.08564,103.3400726,99.00985718,101.0865021,106.8518829,97.84481049,99.24761963,92.14588165,88.50686646,86.59046173
Other small states,OSS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,61.01522064,61.93561172,62.55051041,64.37406921,64.46707153,63.52164078,62.19247818,62.85303116,63.84632111,63.8769989,65.94463348,66.27710724,65.46322632,64.34615326,66.87811279,69.06079865,66.32541656,65.83857727,63.46242905,66.12825012,65.78157806,65.64974213,65.16281128,66.0422821,66.60314178,68.03511047,69.30905914,71.98422241,72.99095917,72.89044189,73.78793335,74.18428802,74.88565826,74.11974335,73.89408875,76.19225311,76.65096283,77.9438324,78.43675232,79.01284027,78.84976959,79.77619171,80.03394318,80.57051849,81.33615875,81.65617371,81.60590363,82.04315948,82.15515137,82.28871155,82.68193817,
Pakistan,PAK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.38381958,53.29896927,53.37501144,52.92850876,53.03577042,55.46751785,53.04642868,55.35502243,55.94743729,56.91347122,,57.83693695,,62.08560181,63.49869537,,68.23321533,
Panama,PAN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,66.01548004,70.09465027,73.91725922,79.40486908,81.59240723,84.59464264,97.44763947,93.89562225,90.97490692,89.9564209,85.83511353,84.33164215,83.06905365,84.52799225,80.97982025,83.10144043,83.3946991,84.021698,82.62402344,84.08453369,,,,,,,,,,89.22496796,91.32678223,91.04071808,91.4074707,,93.45359802,93.41136932,91.58129883,96.2612381,99.77960968,99.96714783,95.78002167,99.89167786,101.7235107,100.2722626,97.20366669,,,89.86501312,92.76283264,86.46233368,87.01386261,94.77577209,
Peru,PER,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,63.86791992,,,65.93344879,69.53974915,71.0484314,77.08233643,83.79553986,82.61554718,82.23690033,80.47659302,78.32424927,,,,80.93319702,,,,,,,,84.10616302,,84.48381805,,,93.34747314,98.35337067,96.97676849,92.91002655,92.81802368,97.91519165,98.62129211,99.08080292,100.6225281,103.4739685,102.9485474,100.9344482,103.4362564,101.0776596,95.70320129,98.68369293,99.34954834,101.715332,102.232048,92.08036041,89.45751953,91.06607819,,102.2532578,102.5783691
Philippines,PHL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,86.55445862,,89.18338776,89.05284882,87.31276703,85.2978363,85.38350677,85.2811203,86.18753815,89.23358154,,,,,,,,87.79457092,88.23085022,,101.2807236,94.3622818,94.89774323,92.96073151,93.02021027,89.9462738,89.28318787,91.53292847,91.51695251,,,,,97.59192657,,,104.4364624,110.8821869,101.023819,98.11262512,91.10198212,87.9826889
Palau,PLW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.55072021,,,,99.00743866,,,,,,,,,115.625,98.73417664,,,,,,,98.4189682,
Papua New Guinea,PNG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7312088,52.83190155,52.69655991,51.19858932,48.69668961,48.99303818,,54.15892029,53.15090179,53.01200867,49.95433044,50.05393982,,51.92636108,52.07749939,52.81074142,54.22164154,,,,,,,,,,,70.7155838,,73.65702057,,,,,,
Poland,POL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,99.34992981,99.4341507,97.76685333,102.3188629,100.9444885,99.61817169,100.0696106,99.80822754,98.4916687,98.04000092,93.92514801,94.903862,93.94152069,94.20516968,93.60037231,96.3638382,96.51753998,96.16236115,96.62024689,96.96565247,95.83939362,97.2387619,100.5753326,99.16723633,95.82388306,96.6984787,98.35421753,96.53349304,98.57267761,98.40543365,98.82454681,98.68205261,98.8339386,99.16262054,99.0161438,99.17713928,98.67680359,,96.74156952,97.25617981,96.99128723,96.82462311,96.32758331,96.20110321,99.46398926,100.4373398,105.238327,94.18228149,94.6803894,,,
Pre-demographic dividend,PRE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,44.84093094,44.85079956,45.55624008,46.13246155,46.50917053,47.85113144,48.68790817,50.56914139,52.21210098,54.2084198,55.07043839,56.07173157,56.7132988,56.72883987,58.9067688,56.12739944,55.95288849,54.94029999,54.23722839,53.19427109,54.20318985,54.99848938,54.32141876,55.3687706,54.48313141,54.46242905,54.86975098,54.7181015,54.01034164,54.55218124,54.57400131,55.99747849,57.02119064,57.74734116,58.74129868,60.42190933,63.2856102,62.85990143,63.26264954,66.63175964,66.04120636,66.59944916,67.11086273,67.12111664,67.40435028,67.53604889,67.90872192,68.19225311,68.70667267,68.56125641,69.09942627,69.83261871,
Puerto Rico,PRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.60420227,,,85.77120209,,,,
"Korea, Dem. People's Rep.",PRK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.28904724,,,,,,,,,,,,,
Portugal,PRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,53.90975189,60.03659058,64.74749756,73.18167877,65.95246887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7984314,101.2999878,102.5364227,104.0180206,
Paraguay,PRY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,46.09172058,47.63256836,45.70949173,48.90330124,49.83161926,49.76457977,50.65996933,52.30112076,53.41384125,,57.74658966,60.78239822,61.94017029,64.91417694,66.46585083,68.30909729,67.31403351,68.45107269,68.55753326,68.95172882,70.46743011,74.99577332,75.45603943,82.01914978,81.13253021,82.45864105,85.93930054,,95.41110229,91.6709671,94.00691986,93.80735016,95.07264709,97.28914642,96.55303955,97.71103668,97.60961914,99.30225372,100.1908188,100.7782898,99.51786804,95.73078918,94.6053009,95.32769012,98.02024841,95.65579224,95.53607178,,,,82.98597717,,86.16710663
West Bank and Gaza,PSE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.68408966,82.95329285,82.44431305,,92.38310242,93.80190277,96.58944702,94.59895325,100.8129807,94.35137177,96.95909882,,90.16709137,90.8738327,92.24485779,96.64544678,91.95211029,90.82878876,94.0343399,96.76319122,95.92949677,94.80651093,99.01937866,95.79850769,95.02707672,99.07553101,94.92360687,94.09728241
Pacific island small states,PSS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,82.50694275,82.38697815,85.43727112,83.73123169,85.52101898,87.22535706,87.55036163,90.91290283,89.90984344,89.21233368,90.01699829,87.42453766,86.76802063,85.92709351,86.7515564,88.38588715,88.68077087,89.25467682,89.94133759,90.08917236,90.90499878,90.25195313,90.4318924,90.17781067,90.38108826,90.19940186,91.50099945,91.74957275,89.26760864,87.68240356,90.39501953,90.75660706,91.14296722,91.166008,91.83548737,91.43373108,91.35256195,89.86435699,90.62024689,91.16834259,91.18376923,91.54163361,92.61750031,93.80513763,95.61591339,95.53652191,95.77378082,95.63137054,95.99028015,94.93065643,95.03427124,
Post-demographic dividend,PST,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,96.46515656,96.42366791,96.04123688,96.88934326,96.9644928,97.13420868,97.59606171,97.61544037,100.3329468,96.27024841,98.05673981,97.96073151,97.30690002,97.51251984,98.56694794,98.53153992,98.79782867,99.20053101,98.9732666,98.53423309,98.99289703,98.66841888,98.53601074,98.35201263,98.79428101,99.1428833,99.09728241,99.11003876,99.23095703,99.22798157,98.74536896,99.533638,99.41664124,99.45121765,99.87194824,99.90733337,99.23831177,99.39412689,99.21820068,99.25678253,99.07025909,98.83516693,98.75050354,98.82830811,98.38037109,98.35063934,98.04537201,97.74233246,97.86881256,98.5442276,98.72064972,98.95728302,98.82333374
French Polynesia,PYF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,71.06918335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,57.75376129,54.40356827,51.02362061,45.64200974,46.5006218,49.55957031,50.83835983,63.76747131,64.17253876,64.81079102,64.2246933,71.875,,76.41790771,78.56591797,76.55962372,67.04331207,73.12017822,74.18805695,75.02628326,78.32943726,73.11247253,72.91265106,73.44248962,67.88648987,56.37799072,,91.85848999,95.16864777,,,,85.92272949,,84.3937912,86.78031921,92.00865936,95.33802795,98.15763092,,97.80078888,,94.79192352,89.20913696,94.36871338,95.54351807,99.11260223,99.82433319,100.5073624,103.1341782,,
Romania,ROU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75205231,,,86.75981903,,90.52578735,91.78000641,93.20894623,,97.62175751,93.98143768,104.9799271,101.1075211,96.07311249,93.12432098,92.4625473,92.56426239,,90.31584167,95.69670868,96.94674683,98.31755829,95.24391937,,,92.82861328,89.26061249,,87.99362183,87.34140778,86.38111115,88.93218994,
Russian Federation,RUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.76136017,92.47100067,,,,97.00504303,95.89128113,99.47733307,,,,,,92.95935822,95.2650528,93.09002686,,90.30545807,96.02342987,95.40405273,95.59513092,98.2166214,96.73902893,,100.8689194,101.663208,,,
Rwanda,RWA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,19.98718071,21.46258926,23.52046013,24.5886898,26.38533974,,28.82550049,26.70622063,,36.25405884,46.69377899,45.49502182,43.69540024,44.91711044,46.47879028,43.54047012,43.64133835,45.09489059,45.65713882,44.48123169,43.6800499,43.92565918,,,,,,,24.95280075,21.16880989,24.08176041,30.85232925,41.86925888,41.52333832,,,,50.57361984,69.08048248,72.82124329,,70.86418915,67.40393066,59.8223114,60.21353912,65.40077972,73.36457825,81.47086334,92.42076874,,87.8254776,65.00074768
South Asia,SAS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,40.78194046,40.93561935,41.6318512,42.12269974,42.61753082,43.81855011,44.5777092,44.87139893,46.28149033,47.50477982,48.78181076,50.12477875,51.52550888,52.85168076,54.31578827,55.76079941,57.21992874,58.68431091,60.46604919,61.55699158,62.52693939,63.55287933,64.55412292,65.40183258,66.3394928,67.29441833,66.78540802,66.31259918,65.77979279,65.30671692,67.53964233,68.27179718,70.56678009,73.64914703,75.83087158,78.11115265,79.84732056,81.69075775,83.37505341,84.76592255,84.16333008,82.68190765,84.23474884,85.42971802,87.1332016,87.85666656,87.91557312,87.75263214,87.06131744,86.18538666,87.30612183,88.27494812,99.24501801
Saudi Arabia,SAU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,34.05065155,,,,,,,,,,,,,,,,,,,,,,,,,,89.34269714,,89.61522675,89.8635788,,,,,,,,,,,,,,
Sudan,SDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.09546661,,60.18421173,60.72468185,61.46083832,63.04476929,64.17162323,66.07209778,66.56889343,,,,
Senegal,SEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,25.52589035,25.46376038,25.62648964,,,,,29.90896034,31.50744057,29.59723091,31.18432045,31.40350914,32.61600113,33.6073494,33.85979843,36.54413986,,40.88964081,41.42967987,40.91666031,,38.60393906,,37.99821091,,39.81021118,40.07947159,42.2954216,42.18172836,38.93003845,44.03038025,46.6004982,46.44440079,48.07466888,53.21184158,50.62382126,51.99153137,59.12482071,59.29280853,58.28850174,60.91120911,60.0965004,60.46519089,60.91278839,59.00497818,,,,61.59621048,61.46038055,63.55509186,57.22800064
Singapore,SGP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.78926849,99.25823975,99.92182922,98.07794952,101.4013977,100.5579834,
Solomon Islands,SLB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,44.37271118,,,,,58.53855896,55.16865921,50.51652908,48.85570908,47.45949173,,54.35261154,,,,60.69519043,71.10482025,67.28900146,67.71092224,69.25269318,,,,,,,,,,,,,,,,84.34763336,84.2840271,83.95062256,84.74227905,85.90519714,87.40351105,87.41944122,87.01580811,84.86029816,84.01403046,,,
Sierra Leone,SLE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,21.99880981,,,,25.76872063,25.79772949,,,,,,,,,,,,,,,,,,,,,,,,74.58986664,,,,65.9179306,61.87638092,60.44387054,,59.05435181,68.67211914,69.05448151,80.01641846,81.66159058,85.28259277,95.43763733,
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,41.73062134,45.16931915,50.58081055,51.72063828,50.55881119,48.90462112,49.50046158,,,,45.78173828,49.57378006,52.28936005,49.99832916,,,62.59777832,65.94380188,63.008461,,63.60639191,63.0257988,63.72769928,,65.09768677,70.62039185,,76.91168976,,86.05966949,85.47023773,85.69277191,86.31275177,,89.49141693,88.41423798,91.79400635,92.48967743,95.38069153,97.51793671,98.53662109,96.85968018,95.09803772,94.17157745,92.77680969,92.14292145,91.60840607,89.75904083,81.54386902,,,
San Marino,SMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,85.02993774,100.6135025,92.75361633,,,,,,,,,,100.3154602,96.75325012,104.1958008,93.54839325,103.7930984,90.90908813,105.1094894,96.57794952,105.8577423,92.40000153,95.07575989,106.6389999,,,,,,80.2816925,,,,93.79309845,,,,92.8143692,87.67907715,101.2383881,83.19558716,105.4878006,,,,,,87.8628006,102.8901672,90.24389648,99.14286041,105.8252411
Somalia,SOM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.87091064,102.1158981,94.75615692,94.88751221,100.0651932,100.8463211,97.85832214,102.0834808,100.218689,97.91770172,97.80361176,97.16558075,99.11730194,98.22112274,97.29644012,95.47821808
